,team,total,home,team_opp,total_opp,home_opp,date,Season,won,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,PER_Combined,PER_Combined_opp
324,MIA,121,0,DET,123,1,2024-11-12,2025,False,265.0,47.0,101.0,0.465,17.0,45.0,0.378,10.0,13.0,0.769,12.0,31.0,43.0,25.0,14.0,3.0,12.0,22.0,0.567,0.55,0.446,0.129,22.6,67.4,43.4,53.2,13.3,5.4,10.1,100.0,115.1,117.0,14.0,27.0,1.0,10.0,17.0,1.0,3.0,5.0,1.0,6.0,6.0,12.0,8.0,4.0,1.0,3.0,5.0,40.0,14.0,1.0,1.0,1.0,0.6,13.8,46.1,21.4,34.0,5.6,2.6,50.0,35.7,171.0,129.0,43.0,92.0,0.467,13.0,36.0,0.361,24.0,28.0,0.857,15.0,41.0,56.0,32.0,4.0,4.0,19.0,19.0,0.59,0.538,0.391,0.304,32.6,77.4,56.6,74.4,3.8,7.1,15.4,100.0,117.0,115.1,8.0,18.0,0.8,5.0,11.0,0.5,7.0,7.0,1.0,5.0,8.0,11.0,9.0,1.0,2.0,7.0,6.0,21.0,12.0,0.752,0.8,0.667,1.0,25.4,26.4,23.6,36.7,2.2,6.3,27.9,28.7,175.0,121.0,45.099999999999994,83.3
325,DET,123,1,MIA,121,0,2024-11-12,2025,True,265.0,43.0,92.0,0.467,13.0,36.0,0.361,24.0,28.0,0.857,15.0,41.0,56.0,32.0,4.0,4.0,19.0,19.0,0.59,0.538,0.391,0.304,32.6,77.4,56.6,74.4,3.8,7.1,15.4,100.0,117.0,115.1,8.0,18.0,0.8,5.0,11.0,0.5,7.0,7.0,1.0,5.0,8.0,11.0,9.0,1.0,2.0,7.0,6.0,21.0,12.0,0.752,0.8,0.667,1.0,25.4,26.4,23.6,36.7,2.2,6.3,27.9,28.7,175.0,121.0,47.0,101.0,0.465,17.0,45.0,0.378,10.0,13.0,0.769,12.0,31.0,43.0,25.0,14.0,3.0,12.0,22.0,0.567,0.55,0.446,0.129,22.6,67.4,43.4,53.2,13.3,5.4,10.1,100.0,115.1,117.0,14.0,27.0,1.0,10.0,17.0,1.0,3.0,5.0,1.0,6.0,6.0,12.0,8.0,4.0,1.0,3.0,5.0,40.0,14.0,1.0,1.0,1.0,0.6,13.8,46.1,21.4,34.0,5.6,2.6,50.0,35.7,171.0,129.0,95.0,31.299999999999997
326,DAL,117,0,GSW,120,1,2024-11-12,2025,False,240.0,44.0,84.0,0.524,11.0,34.0,0.324,18.0,24.0,0.75,8.0,32.0,40.0,26.0,6.0,1.0,18.0,23.0,0.619,0.589,0.405,0.286,20.0,64.0,44.4,59.1,5.9,1.9,16.0,100.0,115.9,118.8,13.0,27.0,0.875,6.0,12.0,0.5,4.0,7.0,1.0,2.0,8.0,8.0,6.0,3.0,1.0,5.0,5.0,31.0,16.0,0.805,0.875,1.0,1.167,10.9,23.6,17.5,24.4,3.5,3.7,25.8,34.6,163.0,128.0,45.0,94.0,0.479,14.0,41.0,0.341,16.0,27.0,0.593,18.0,32.0,50.0,29.0,13.0,7.0,13.0,18.0,0.567,0.553,0.436,0.287,36.0,80.0,55.6,64.4,12.9,14.0,10.9,100.0,118.8,115.9,14.0,27.0,0.6,5.0,12.0,1.0,4.0,6.0,1.0,9.0,7.0,11.0,9.0,3.0,2.0,4.0,4.0,37.0,24.0,0.75,0.75,0.667,1.2,58.3,33.8,39.6,48.2,6.7,16.1,25.4,38.4,172.0,124.0,31.299999999999997,95.0
327,ATL,117,0,BOS,116,1,2024-11-12,2025,True,240.0,50.0,99.0,0.505,10.0,32.0,0.313,7.0,13.0,0.538,19.0,25.0,44.0,35.0,16.0,2.0,16.0,17.0,0.559,0.556,0.323,0.131,40.4,80.6,56.4,70.0,16.2,6.7,13.3,100.0,118.7,117.7,12.0,21.0,1.0,5.0,6.0,0.833,3.0,5.0,1.0,6.0,10.0,12.0,10.0,6.0,1.0,6.0,4.0,28.0,15.0,1.0,1.0,1.0,0.667,36.3,39.9,32.8,30.8,7.1,5.8,34.0,30.1,200.0,129.0,38.0,75.0,0.507,18.0,45.0,0.4,22.0,27.0,0.815,6.0,28.0,34.0,28.0,7.0,5.0,20.0,12.0,0.668,0.627,0.6,0.36,19.4,59.6,43.6,73.7,7.1,7.5,18.7,100.0,117.7,118.7,14.0,22.0,0.667,7.0,12.0,0.667,8.0,10.0,1.0,2.0,6.0,6.0,8.0,3.0,2.0,6.0,3.0,37.0,5.0,1.0,1.0,1.0,0.8,14.7,47.3,28.5,58.5,11.3,6.8,100.0,40.5,247.0,128.0,51.5,72.1
328,IND,90,0,ORL,94,1,2024-11-13,2025,False,240.0,32.0,84.0,0.381,10.0,30.0,0.333,16.0,18.0,0.889,7.0,34.0,41.0,22.0,10.0,6.0,17.0,19.0,0.49,0.44,0.357,0.214,15.9,72.3,45.1,68.8,10.4,13.0,15.6,100.0,94.0,98.1,8.0,17.0,0.727,4.0,8.0,0.667,8.0,9.0,1.0,2.0,11.0,12.0,11.0,4.0,2.0,4.0,4.0,25.0,5.0,0.947,0.909,0.75,0.529,24.6,34.3,21.2,47.1,8.8,11.2,21.7,37.0,144.0,112.0,34.0,84.0,0.405,13.0,38.0,0.342,13.0,15.0,0.867,13.0,37.0,50.0,26.0,8.0,10.0,17.0,19.0,0.519,0.482,0.452,0.179,27.7,84.1,54.9,76.5,8.4,18.5,15.8,100.0,98.1,94.0,9.0,24.0,0.857,3.0,11.0,0.667,8.0,9.0,1.0,6.0,10.0,12.0,6.0,4.0,3.0,5.0,4.0,29.0,10.0,1.0,1.0,1.0,0.4,22.0,48.8,26.0,44.5,8.1,11.9,41.7,38.9,161.0,103.0,33.2,95.4
329,SAC,127,1,PHO,104,0,2024-11-13,2025,True,240.0,50.0,78.0,0.641,15.0,28.0,0.536,12.0,17.0,0.706,6.0,39.0,45.0,38.0,7.0,8.0,17.0,20.0,0.743,0.737,0.359,0.218,22.2,67.2,52.9,76.0,7.3,14.8,16.6,100.0,132.9,108.8,11.0,17.0,1.0,3.0,6.0,1.0,6.0,8.0,1.0,1.0,9.0,10.0,10.0,3.0,2.0,7.0,4.0,29.0,25.0,1.25,1.25,0.75,0.5,37.3,28.5,23.7,100.0,4.1,10.2,58.9,34.4,250.0,121.0,36.0,97.0,0.371,13.0,43.0,0.302,19.0,26.0,0.731,19.0,21.0,40.0,23.0,12.0,2.0,10.0,12.0,0.48,0.438,0.443,0.268,32.8,77.8,47.1,63.9,12.6,4.0,8.4,100.0,108.8,132.9,10.0,16.0,0.667,3.0,9.0,0.75,5.0,6.0,1.0,6.0,6.0,11.0,8.0,3.0,2.0,3.0,4.0,25.0,-1.0,0.833,0.833,1.0,1.5,19.2,61.8,28.8,39.0,7.0,6.9,34.0,27.9,174.0,141.0,43.5,80.6
330,CLE,114,0,PHI,106,1,2024-11-13,2025,True,240.0,42.0,85.0,0.494,16.0,40.0,0.4,14.0,17.0,0.824,9.0,37.0,46.0,25.0,8.0,1.0,11.0,14.0,0.616,0.588,0.471,0.2,21.4,75.5,50.5,59.5,8.5,2.0,10.6,100.0,121.3,112.8,10.0,21.0,1.0,5.0,13.0,1.0,6.0,6.0,1.0,2.0,11.0,13.0,9.0,2.0,1.0,4.0,3.0,25.0,17.0,1.0,1.0,1.0,2.0,11.4,33.6,19.9,42.7,5.1,3.9,34.7,28.6,143.0,122.0,41.0,92.0,0.446,14.0,43.0,0.326,10.0,11.0,0.909,12.0,33.0,45.0,24.0,8.0,2.0,12.0,13.0,0.547,0.522,0.467,0.12,24.5,78.6,49.5,58.5,8.5,4.4,11.0,100.0,112.8,121.3,12.0,26.0,0.714,6.0,13.0,0.75,4.0,4.0,1.0,3.0,6.0,9.0,10.0,2.0,1.0,3.0,4.0,34.0,4.0,0.929,0.929,1.0,0.5,27.5,39.8,29.6,48.6,4.3,6.2,29.1,35.6,162.0,130.0,80.6,43.5
331,PHI,106,1,CLE,114,0,2024-11-13,2025,False,240.0,41.0,92.0,0.446,14.0,43.0,0.326,10.0,11.0,0.909,12.0,33.0,45.0,24.0,8.0,2.0,12.0,13.0,0.547,0.522,0.467,0.12,24.5,78.6,49.5,58.5,8.5,4.4,11.0,100.0,112.8,121.3,12.0,26.0,0.714,6.0,13.0,0.75,4.0,4.0,1.0,3.0,6.0,9.0,10.0,2.0,1.0,3.0,4.0,34.0,4.0,0.929,0.929,1.0,0.5,27.5,39.8,29.6,48.6,4.3,6.2,29.1,35.6,162.0,130.0,42.0,85.0,0.494,16.0,40.0,0.4,14.0,17.0,0.824,9.0,37.0,46.0,25.0,8.0,1.0,11.0,14.0,0.616,0.588,0.471,0.2,21.4,75.5,50.5,59.5,8.5,2.0,10.6,100.0,121.3,112.8,10.0,21.0,1.0,5.0,13.0,1.0,6.0,6.0,1.0,2.0,11.0,13.0,9.0,2.0,1.0,4.0,3.0,25.0,17.0,1.0,1.0,1.0,2.0,11.4,33.6,19.9,42.7,5.1,3.9,34.7,28.6,143.0,122.0,19.9,54.5
332,WAS,130,0,SAS,139,1,2024-11-13,2025,False,240.0,49.0,95.0,0.516,18.0,44.0,0.409,14.0,16.0,0.875,11.0,30.0,41.0,27.0,5.0,5.0,18.0,23.0,0.637,0.611,0.463,0.168,26.2,78.9,51.3,55.1,4.8,10.4,15.0,100.0,123.6,132.1,15.0,22.0,0.682,6.0,9.0,0.667,6.0,6.0,1.0,5.0,8.0,13.0,6.0,2.0,2.0,6.0,5.0,42.0,9.0,0.852,0.818,0.75,0.8,25.4,45.0,34.7,31.6,2.8,8.9,40.0,33.2,165.0,139.0,48.0,92.0,0.522,18.0,44.0,0.409,25.0,32.0,0.781,8.0,31.0,39.0,38.0,7.0,7.0,9.0,15.0,0.655,0.62,0.478,0.348,21.1,73.8,48.8,79.2,6.7,13.7,7.8,100.0,132.1,123.6,18.0,29.0,1.0,8.0,16.0,1.0,6.0,9.0,1.0,3.0,5.0,7.0,11.0,3.0,3.0,3.0,3.0,50.0,24.0,1.0,1.0,0.875,0.8,16.8,36.8,27.0,44.3,4.8,8.7,20.5,43.7,170.0,130.0,66.5,61.599999999999994
333,POR,106,1,MIN,98,0,2024-11-13,2025,True,240.0,38.0,83.0,0.458,9.0,25.0,0.36,21.0,23.0,0.913,11.0,36.0,47.0,17.0,10.0,10.0,20.0,18.0,0.569,0.512,0.301,0.277,28.2,73.5,53.4,44.7,10.0,18.2,17.7,100.0,106.4,98.4,12.0,23.0,0.6,3.0,10.0,1.0,6.0,7.0,1.0,6.0,6.0,12.0,5.0,2.0,8.0,5.0,3.0,33.0,19.0,0.707,0.643,0.435,0.8,23.5,44.5,24.8,33.4,4.9,22.2,100.0,34.1,150.0,111.0,37.0,94.0,0.394,7.0,39.0,0.179,17.0,22.0,0.773,13.0,28.0,41.0,16.0,12.0,3.0,14.0,19.0,0.473,0.431,0.415,0.234,26.5,71.8,46.6,43.2,12.0,5.2,11.9,100.0,98.4,106.4,10.0,25.0,0.5,3.0,9.0,0.5,5.0,7.0,1.0,7.0,7.0,10.0,4.0,4.0,1.0,4.0,6.0,24.0,3.0,0.75,0.75,1.0,0.625,20.4,23.2,16.3,19.1,5.7,2.9,60.0,30.2,130.0,117.0,91.19999999999999,39.0
334,PHO,104,0,SAC,127,1,2024-11-13,2025,False,240.0,36.0,97.0,0.371,13.0,43.0,0.302,19.0,26.0,0.731,19.0,21.0,40.0,23.0,12.0,2.0,10.0,12.0,0.48,0.438,0.443,0.268,32.8,77.8,47.1,63.9,12.6,4.0,8.4,100.0,108.8,132.9,10.0,16.0,0.667,3.0,9.0,0.75,5.0,6.0,1.0,6.0,6.0,11.0,8.0,3.0,2.0,3.0,4.0,25.0,-1.0,0.833,0.833,1.0,1.5,19.2,61.8,28.8,39.0,7.0,6.9,34.0,27.9,174.0,141.0,50.0,78.0,0.641,15.0,28.0,0.536,12.0,17.0,0.706,6.0,39.0,45.0,38.0,7.0,8.0,17.0,20.0,0.743,0.737,0.359,0.218,22.2,67.2,52.9,76.0,7.3,14.8,16.6,100.0,132.9,108.8,11.0,17.0,1.0,3.0,6.0,1.0,6.0,8.0,1.0,1.0,9.0,10.0,10.0,3.0,2.0,7.0,4.0,29.0,25.0,1.25,1.25,0.75,0.5,37.3,28.5,23.7,100.0,4.1,10.2,58.9,34.4,250.0,121.0,39.0,91.19999999999999
335,SAS,139,1,WAS,130,0,2024-11-13,2025,True,240.0,48.0,92.0,0.522,18.0,44.0,0.409,25.0,32.0,0.781,8.0,31.0,39.0,38.0,7.0,7.0,9.0,15.0,0.655,0.62,0.478,0.348,21.1,73.8,48.8,79.2,6.7,13.7,7.8,100.0,132.1,123.6,18.0,29.0,1.0,8.0,16.0,1.0,6.0,9.0,1.0,3.0,5.0,7.0,11.0,3.0,3.0,3.0,3.0,50.0,24.0,1.0,1.0,0.875,0.8,16.8,36.8,27.0,44.3,4.8,8.7,20.5,43.7,170.0,130.0,49.0,95.0,0.516,18.0,44.0,0.409,14.0,16.0,0.875,11.0,30.0,41.0,27.0,5.0,5.0,18.0,23.0,0.637,0.611,0.463,0.168,26.2,78.9,51.3,55.1,4.8,10.4,15.0,100.0,123.6,132.1,15.0,22.0,0.682,6.0,9.0,0.667,6.0,6.0,1.0,5.0,8.0,13.0,6.0,2.0,2.0,6.0,5.0,42.0,9.0,0.852,0.818,0.75,0.8,25.4,45.0,34.7,31.6,2.8,8.9,40.0,33.2,165.0,139.0,61.599999999999994,66.5
336,OKC,106,1,NOP,88,0,2024-11-13,2025,True,240.0,39.0,88.0,0.443,15.0,39.0,0.385,13.0,16.0,0.813,5.0,26.0,31.0,20.0,16.0,7.0,7.0,17.0,0.558,0.528,0.443,0.182,11.9,55.3,34.8,51.3,17.1,14.3,6.9,100.0,113.3,94.1,12.0,25.0,1.0,4.0,7.0,1.0,7.0,7.0,1.0,3.0,5.0,6.0,7.0,5.0,2.0,2.0,4.0,31.0,18.0,1.5,1.5,1.0,0.667,14.1,16.3,11.1,45.5,9.2,7.0,8.7,40.8,300.0,110.0,34.0,86.0,0.395,9.0,37.0,0.243,11.0,17.0,0.647,21.0,37.0,58.0,21.0,3.0,4.0,24.0,15.0,0.471,0.448,0.43,0.198,44.7,88.1,65.2,61.8,3.2,8.2,20.4,100.0,94.1,113.3,7.0,18.0,1.0,4.0,8.0,0.667,4.0,4.0,1.0,4.0,6.0,10.0,6.0,2.0,2.0,8.0,3.0,18.0,2.0,1.011,1.0,0.714,1.333,23.1,25.9,24.4,33.4,3.3,11.1,38.7,30.1,165.0,118.0,95.4,33.2
337,MIN,98,0,POR,106,1,2024-11-13,2025,False,240.0,37.0,94.0,0.394,7.0,39.0,0.179,17.0,22.0,0.773,13.0,28.0,41.0,16.0,12.0,3.0,14.0,19.0,0.473,0.431,0.415,0.234,26.5,71.8,46.6,43.2,12.0,5.2,11.9,100.0,98.4,106.4,10.0,25.0,0.5,3.0,9.0,0.5,5.0,7.0,1.0,7.0,7.0,10.0,4.0,4.0,1.0,4.0,6.0,24.0,3.0,0.75,0.75,1.0,0.625,20.4,23.2,16.3,19.1,5.7,2.9,60.0,30.2,130.0,117.0,38.0,83.0,0.458,9.0,25.0,0.36,21.0,23.0,0.913,11.0,36.0,47.0,17.0,10.0,10.0,20.0,18.0,0.569,0.512,0.301,0.277,28.2,73.5,53.4,44.7,10.0,18.2,17.7,100.0,106.4,98.4,12.0,23.0,0.6,3.0,10.0,1.0,6.0,7.0,1.0,6.0,6.0,12.0,5.0,2.0,8.0,5.0,3.0,33.0,19.0,0.707,0.643,0.435,0.8,23.5,44.5,24.8,33.4,4.9,22.2,100.0,34.1,150.0,111.0,54.5,19.9
338,ORL,94,1,IND,90,0,2024-11-13,2025,True,240.0,34.0,84.0,0.405,13.0,38.0,0.342,13.0,15.0,0.867,13.0,37.0,50.0,26.0,8.0,10.0,17.0,19.0,0.519,0.482,0.452,0.179,27.7,84.1,54.9,76.5,8.4,18.5,15.8,100.0,98.1,94.0,9.0,24.0,0.857,3.0,11.0,0.667,8.0,9.0,1.0,6.0,10.0,12.0,6.0,4.0,3.0,5.0,4.0,29.0,10.0,1.0,1.0,1.0,0.4,22.0,48.8,26.0,44.5,8.1,11.9,41.7,38.9,161.0,103.0,32.0,84.0,0.381,10.0,30.0,0.333,16.0,18.0,0.889,7.0,34.0,41.0,22.0,10.0,6.0,17.0,19.0,0.49,0.44,0.357,0.214,15.9,72.3,45.1,68.8,10.4,13.0,15.6,100.0,94.0,98.1,8.0,17.0,0.727,4.0,8.0,0.667,8.0,9.0,1.0,2.0,11.0,12.0,11.0,4.0,2.0,4.0,4.0,25.0,5.0,0.947,0.909,0.75,0.529,24.6,34.3,21.2,47.1,8.8,11.2,21.7,37.0,144.0,112.0,84.9,55.8
339,NYK,123,1,CHI,124,0,2024-11-13,2025,False,240.0,48.0,94.0,0.511,15.0,37.0,0.405,12.0,18.0,0.667,10.0,30.0,40.0,31.0,7.0,3.0,15.0,17.0,0.603,0.59,0.394,0.191,23.3,81.1,50.0,64.6,6.7,6.5,12.8,100.0,118.3,119.3,18.0,30.0,1.0,6.0,12.0,1.0,4.0,8.0,1.0,4.0,9.0,10.0,8.0,3.0,2.0,4.0,5.0,46.0,11.0,1.375,1.375,0.75,0.267,25.0,29.9,20.1,33.6,8.2,6.1,100.0,39.4,265.0,126.0,44.0,82.0,0.537,14.0,36.0,0.389,22.0,27.0,0.815,7.0,33.0,40.0,31.0,10.0,6.0,18.0,17.0,0.66,0.622,0.439,0.329,18.9,76.7,50.0,70.5,9.6,10.5,16.1,100.0,119.3,118.3,12.0,17.0,1.0,4.0,9.0,1.0,8.0,8.0,1.0,3.0,8.0,11.0,8.0,2.0,3.0,6.0,4.0,31.0,21.0,1.25,1.5,1.0,2.0,11.3,36.9,19.8,37.6,3.7,20.8,50.0,30.3,250.0,125.0,69.39999999999999,83.0
340,HOU,111,1,LAC,103,0,2024-11-13,2025,True,240.0,42.0,97.0,0.433,15.0,40.0,0.375,12.0,17.0,0.706,18.0,41.0,59.0,28.0,8.0,11.0,14.0,17.0,0.531,0.51,0.412,0.175,36.0,80.4,58.4,66.7,8.0,19.0,11.8,100.0,111.6,103.6,8.0,21.0,1.0,5.0,14.0,1.0,4.0,6.0,1.0,6.0,8.0,11.0,6.0,2.0,4.0,4.0,4.0,21.0,26.0,1.0,1.0,0.75,0.667,16.8,29.0,18.3,30.9,4.2,11.0,22.2,28.2,217.0,114.0,38.0,96.0,0.396,14.0,38.0,0.368,13.0,16.0,0.813,10.0,32.0,42.0,27.0,10.0,3.0,12.0,16.0,0.5,0.469,0.396,0.167,19.6,64.0,41.6,71.1,10.1,5.3,10.4,100.0,103.6,111.6,6.0,18.0,0.667,3.0,8.0,1.0,4.0,5.0,1.0,2.0,6.0,7.0,8.0,3.0,2.0,3.0,4.0,19.0,11.0,0.854,0.833,1.0,0.5,23.3,35.6,29.4,41.6,4.6,7.2,16.8,38.3,140.0,125.0,47.7,93.9
341,CHI,124,0,NYK,123,1,2024-11-13,2025,True,240.0,44.0,82.0,0.537,14.0,36.0,0.389,22.0,27.0,0.815,7.0,33.0,40.0,31.0,10.0,6.0,18.0,17.0,0.66,0.622,0.439,0.329,18.9,76.7,50.0,70.5,9.6,10.5,16.1,100.0,119.3,118.3,12.0,17.0,1.0,4.0,9.0,1.0,8.0,8.0,1.0,3.0,8.0,11.0,8.0,2.0,3.0,6.0,4.0,31.0,21.0,1.25,1.5,1.0,2.0,11.3,36.9,19.8,37.6,3.7,20.8,50.0,30.3,250.0,125.0,48.0,94.0,0.511,15.0,37.0,0.405,12.0,18.0,0.667,10.0,30.0,40.0,31.0,7.0,3.0,15.0,17.0,0.603,0.59,0.394,0.191,23.3,81.1,50.0,64.6,6.7,6.5,12.8,100.0,118.3,119.3,18.0,30.0,1.0,6.0,12.0,1.0,4.0,8.0,1.0,4.0,9.0,10.0,8.0,3.0,2.0,4.0,5.0,46.0,11.0,1.375,1.375,0.75,0.267,25.0,29.9,20.1,33.6,8.2,6.1,100.0,39.4,265.0,126.0,93.9,47.7
342,NOP,88,0,OKC,106,1,2024-11-13,2025,False,240.0,34.0,86.0,0.395,9.0,37.0,0.243,11.0,17.0,0.647,21.0,37.0,58.0,21.0,3.0,4.0,24.0,15.0,0.471,0.448,0.43,0.198,44.7,88.1,65.2,61.8,3.2,8.2,20.4,100.0,94.1,113.3,7.0,18.0,1.0,4.0,8.0,0.667,4.0,4.0,1.0,4.0,6.0,10.0,6.0,2.0,2.0,8.0,3.0,18.0,2.0,1.011,1.0,0.714,1.333,23.1,25.9,24.4,33.4,3.3,11.1,38.7,30.1,165.0,118.0,39.0,88.0,0.443,15.0,39.0,0.385,13.0,16.0,0.813,5.0,26.0,31.0,20.0,16.0,7.0,7.0,17.0,0.558,0.528,0.443,0.182,11.9,55.3,34.8,51.3,17.1,14.3,6.9,100.0,113.3,94.1,12.0,25.0,1.0,4.0,7.0,1.0,7.0,7.0,1.0,3.0,5.0,6.0,7.0,5.0,2.0,2.0,4.0,31.0,18.0,1.5,1.5,1.0,0.667,14.1,16.3,11.1,45.5,9.2,7.0,8.7,40.8,300.0,110.0,55.8,84.9
343,BRK,114,1,BOS,139,0,2024-11-13,2025,False,240.0,40.0,79.0,0.506,19.0,43.0,0.442,15.0,18.0,0.833,3.0,31.0,34.0,26.0,4.0,3.0,13.0,20.0,0.656,0.627,0.544,0.228,8.3,72.1,43.0,65.0,4.1,6.4,13.0,100.0,117.8,143.7,8.0,14.0,0.8,4.0,8.0,1.0,5.0,6.0,1.0,1.0,6.0,6.0,8.0,1.0,2.0,2.0,4.0,23.0,-3.0,0.935,0.9,0.833,0.429,6.0,25.5,13.9,46.0,2.2,8.8,22.5,32.3,173.0,150.0,50.0,93.0,0.538,22.0,46.0,0.478,17.0,24.0,0.708,12.0,33.0,45.0,35.0,7.0,6.0,8.0,17.0,0.671,0.656,0.495,0.258,27.9,91.7,57.0,70.0,7.2,16.7,7.2,100.0,143.7,117.8,12.0,19.0,1.0,5.0,10.0,1.0,7.0,9.0,1.0,3.0,10.0,12.0,10.0,3.0,1.0,3.0,4.0,36.0,27.0,1.5,1.5,1.0,0.474,10.6,37.0,20.2,55.4,28.6,6.3,21.4,29.1,300.0,126.0,83.0,69.39999999999999
344,LAC,103,0,HOU,111,1,2024-11-13,2025,False,240.0,38.0,96.0,0.396,14.0,38.0,0.368,13.0,16.0,0.813,10.0,32.0,42.0,27.0,10.0,3.0,12.0,16.0,0.5,0.469,0.396,0.167,19.6,64.0,41.6,71.1,10.1,5.3,10.4,100.0,103.6,111.6,6.0,18.0,0.667,3.0,8.0,1.0,4.0,5.0,1.0,2.0,6.0,7.0,8.0,3.0,2.0,3.0,4.0,19.0,11.0,0.854,0.833,1.0,0.5,23.3,35.6,29.4,41.6,4.6,7.2,16.8,38.3,140.0,125.0,42.0,97.0,0.433,15.0,40.0,0.375,12.0,17.0,0.706,18.0,41.0,59.0,28.0,8.0,11.0,14.0,17.0,0.531,0.51,0.412,0.175,36.0,80.4,58.4,66.7,8.0,19.0,11.8,100.0,111.6,103.6,8.0,21.0,1.0,5.0,14.0,1.0,4.0,6.0,1.0,6.0,8.0,11.0,6.0,2.0,4.0,4.0,4.0,21.0,26.0,1.0,1.0,0.75,0.667,16.8,29.0,18.3,30.9,4.2,11.0,22.2,28.2,217.0,114.0,76.3,42.6
345,BOS,139,0,BRK,114,1,2024-11-13,2025,True,240.0,50.0,93.0,0.538,22.0,46.0,0.478,17.0,24.0,0.708,12.0,33.0,45.0,35.0,7.0,6.0,8.0,17.0,0.671,0.656,0.495,0.258,27.9,91.7,57.0,70.0,7.2,16.7,7.2,100.0,143.7,117.8,12.0,19.0,1.0,5.0,10.0,1.0,7.0,9.0,1.0,3.0,10.0,12.0,10.0,3.0,1.0,3.0,4.0,36.0,27.0,1.5,1.5,1.0,0.474,10.6,37.0,20.2,55.4,28.6,6.3,21.4,29.1,300.0,126.0,40.0,79.0,0.506,19.0,43.0,0.442,15.0,18.0,0.833,3.0,31.0,34.0,26.0,4.0,3.0,13.0,20.0,0.656,0.627,0.544,0.228,8.3,72.1,43.0,65.0,4.1,6.4,13.0,100.0,117.8,143.7,8.0,14.0,0.8,4.0,8.0,1.0,5.0,6.0,1.0,1.0,6.0,6.0,8.0,1.0,2.0,2.0,4.0,23.0,-3.0,0.935,0.9,0.833,0.429,6.0,25.5,13.9,46.0,2.2,8.8,22.5,32.3,173.0,150.0,42.6,76.3
346,MEM,123,0,LAL,128,1,2024-11-13,2025,False,240.0,42.0,89.0,0.472,12.0,33.0,0.364,27.0,33.0,0.818,12.0,29.0,41.0,28.0,11.0,6.0,14.0,25.0,0.594,0.539,0.371,0.371,25.5,80.6,49.4,66.7,10.5,13.6,11.9,100.0,116.9,121.7,10.0,20.0,0.75,4.0,7.0,1.0,7.0,8.0,1.0,4.0,6.0,8.0,6.0,3.0,1.0,4.0,6.0,29.0,12.0,0.88,0.875,1.0,1.6,16.0,25.1,18.1,35.7,4.6,8.5,31.9,31.3,175.0,129.0,43.0,85.0,0.506,20.0,41.0,0.488,22.0,32.0,0.688,7.0,35.0,42.0,31.0,7.0,5.0,18.0,22.0,0.646,0.624,0.482,0.376,19.4,74.5,50.6,72.1,6.7,8.9,15.4,100.0,121.7,116.9,13.0,22.0,1.0,5.0,11.0,1.0,7.0,8.0,0.875,3.0,12.0,14.0,14.0,2.0,3.0,6.0,5.0,35.0,17.0,1.188,1.5,1.0,4.0,11.2,38.3,25.3,69.7,4.0,8.0,50.0,35.0,189.0,125.0,78.4,107.5
